"date","time","wind_alt","wspd","wd_char","day_local","dir","take_off","rad","u","v"
"08/03/2023",NA,900,3.2,"N","20230308",0,"15",0,0,-3.2
"08/03/2023",05:06:00,1000,2.5,"N","20230308",0,"15",0,0,-2.5
"08/03/2023",NA,1100,2.1,"N","20230308",0,"15",0,0,-2.1
"08/03/2023",NA,1200,1.7,"N","20230308",0,"15",0,0,-1.7
"08/03/2023",NA,1300,1.7,"N","20230308",0,"15",0,0,-1.7
"08/03/2023",NA,1400,1.7,"N","20230308",0,"15",0,0,-1.7
"08/03/2023",05:09:00,1500,1.6,"WNW","20230308",292.5,"15",5.10508806208341,1.478,-0.612
"08/03/2023",23:35:00,10,3.3,"SE","20230309",135,"09",2.35619449019234,-2.333,2.333
"08/03/2023",NA,100,3.2,"SE","20230309",135,"09",2.35619449019234,-2.263,2.263
"08/03/2023",NA,200,2.7,"SE","20230309",135,"09",2.35619449019234,-1.909,1.909
"08/03/2023",NA,300,2.7,"SE","20230309",135,"09",2.35619449019234,-1.909,1.909
"08/03/2023",NA,400,1.5,"SSW","20230309",202.5,"09",3.53429173528852,0.574,1.386
"08/03/2023",23:37:00,500,0.7,"WSW","20230309",247.5,"09",4.31968989868597,0.647,0.268
"08/03/2023",NA,600,0.5,"SSW","20230309",202.5,"09",3.53429173528852,0.191,0.462
"08/03/2023",NA,700,0.2,"SSW","20230309",202.5,"09",3.53429173528852,0.077,0.185
"08/03/2023",NA,800,0.3,"NNW","20230309",337.5,"09",5.89048622548086,0.115,-0.277
"08/03/2023",NA,900,0.5,"NNW","20230309",337.5,"09",5.89048622548086,0.191,-0.462
"08/03/2023",23:40:00,1000,0.4,"WNW","20230309",292.5,"09",5.10508806208341,0.37,-0.153
"08/03/2023",NA,1100,0.7,"WNW","20230309",292.5,"09",5.10508806208341,0.647,-0.268
"08/03/2023",NA,1200,1.2,"WNW","20230309",292.5,"09",5.10508806208341,1.109,-0.459
"08/03/2023",NA,1300,1.8,"WNW","20230309",292.5,"09",5.10508806208341,1.663,-0.689
"08/03/2023",NA,1400,1.6,"N","20230309",0,"09",0,0,-1.6
"08/03/2023",23:43:00,1500,1.5,"N","20230309",0,"09",0,0,-1.5
"09/03/2023",02:00:00,10,3.6,"SE","20230309",135,"12",2.35619449019234,-2.546,2.546
"09/03/2023",NA,100,3.6,"SE","20230309",135,"12",2.35619449019234,-2.546,2.546
"09/03/2023",NA,200,3.1,"SE","20230309",135,"12",2.35619449019234,-2.192,2.192
"09/03/2023",NA,300,2.7,"SE","20230309",135,"12",2.35619449019234,-1.909,1.909
"09/03/2023",NA,400,1.5,"SE","20230309",135,"12",2.35619449019234,-1.061,1.061
"09/03/2023",02:03:00,500,1.4,"SE","20230309",135,"12",2.35619449019234,-0.99,0.99
"09/03/2023",NA,600,0.5,"SE","20230309",135,"12",2.35619449019234,-0.354,0.354
"09/03/2023",NA,700,0.2,"WNW","20230309",292.5,"12",5.10508806208341,0.185,-0.077
"09/03/2023",NA,800,0.4,"W","20230309",270,"12",4.71238898038469,0.4,0
"09/03/2023",NA,900,0.7,"W","20230309",270,"12",4.71238898038469,0.7,0
"09/03/2023",02:06:00,1000,0.9,"W","20230309",270,"12",4.71238898038469,0.9,0
"09/03/2023",NA,1100,0.5,"NW","20230309",315,"12",5.49778714378214,0.354,-0.354
"09/03/2023",NA,1200,0.6,"NW","20230309",315,"12",5.49778714378214,0.424,-0.424
"09/03/2023",NA,1300,0.8,"NNE","20230309",22.5,"12",0.392699081698724,-0.306,-0.739
"09/03/2023",NA,1400,0.9,"NNW","20230309",337.5,"12",5.89048622548086,0.344,-0.831
"09/03/2023",02:08:00,1500,1.2,"NNW","20230309",337.5,"12",5.89048622548086,0.459,-1.109
"09/03/2023",05:00:00,10,4.8,"E","20230309",90,"15",1.5707963267949,-4.8,0
"09/03/2023",NA,100,3.9,"E","20230309",90,"15",1.5707963267949,-3.9,0
"09/03/2023",NA,200,3.2,"E","20230309",90,"15",1.5707963267949,-3.2,0
"09/03/2023",NA,300,3.2,"E","20230309",90,"15",1.5707963267949,-3.2,0
"09/03/2023",NA,400,3.1,"E","20230309",90,"15",1.5707963267949,-3.1,0
"09/03/2023",05:03:00,500,2.7,"E","20230309",90,"15",1.5707963267949,-2.7,0
"09/03/2023",NA,600,2.2,"E","20230309",90,"15",1.5707963267949,-2.2,0
"09/03/2023",NA,700,1.7,"E","20230309",90,"15",1.5707963267949,-1.7,0
"09/03/2023",NA,800,1.8,"E","20230309",90,"15",1.5707963267949,-1.8,0
"09/03/2023",NA,900,1.5,"E","20230309",90,"15",1.5707963267949,-1.5,0
"09/03/2023",05:06:00,1000,1.3,"E","20230309",90,"15",1.5707963267949,-1.3,0
"09/03/2023",NA,1100,1.1,"E","20230309",90,"15",1.5707963267949,-1.1,0
"09/03/2023",NA,1200,1.1,"E","20230309",90,"15",1.5707963267949,-1.1,0
"09/03/2023",NA,1300,0.8,"NNE","20230309",22.5,"15",0.392699081698724,-0.306,-0.739
"09/03/2023",NA,1400,1,"N","20230309",0,"15",0,0,-1
"09/03/2023",05:09:00,1500,1,"N","20230309",0,"15",0,0,-1
"10/03/2023",01:49:00,10,8.2,"E","20230310",90,"12",1.5707963267949,-8.2,0
"10/03/2023",NA,100,6.8,"E","20230310",90,"12",1.5707963267949,-6.8,0
"10/03/2023",NA,200,6.4,"E","20230310",90,"12",1.5707963267949,-6.4,0
"10/03/2023",NA,300,6.4,"E","20230310",90,"12",1.5707963267949,-6.4,0
"10/03/2023",NA,400,6.5,"E","20230310",90,"12",1.5707963267949,-6.5,0
"10/03/2023",01:53:00,500,6.9,"E","20230310",90,"12",1.5707963267949,-6.9,0
"10/03/2023",NA,600,7.1,"E","20230310",90,"12",1.5707963267949,-7.1,0
"10/03/2023",NA,700,7,"NE","20230310",45,"12",0.785398163397448,-4.95,-4.95
"10/03/2023",NA,800,7,"NE","20230310",45,"12",0.785398163397448,-4.95,-4.95
"10/03/2023",NA,900,7.2,"NE","20230310",45,"12",0.785398163397448,-5.091,-5.091
"10/03/2023",01:56:00,1000,6.9,"E","20230310",90,"12",1.5707963267949,-6.9,0
"10/03/2023",NA,1100,6.8,"E","20230310",90,"12",1.5707963267949,-6.8,0
"10/03/2023",NA,1200,6.8,"E","20230310",90,"12",1.5707963267949,-6.8,0
"10/03/2023",NA,1300,6.4,"E","20230310",90,"12",1.5707963267949,-6.4,0
"10/03/2023",NA,1400,6.1,"NE","20230310",45,"12",0.785398163397448,-4.313,-4.313
"10/03/2023",02:00:00,1500,5.5,"E","20230310",90,"12",1.5707963267949,-5.5,0
"10/03/2023",05:00:00,10,7.8,"SW","20230310",225,"15",3.92699081698724,5.515,5.515
"10/03/2023",NA,100,7.1,"S","20230310",180,"15",3.14159265358979,0,7.1
"10/03/2023",NA,200,6.8,"S","20230310",180,"15",3.14159265358979,0,6.8
"10/03/2023",NA,300,5.8,"S","20230310",180,"15",3.14159265358979,0,5.8
"10/03/2023",NA,400,5.8,"S","20230310",180,"15",3.14159265358979,0,5.8
"10/03/2023",05:02:00,500,6.2,"S","20230310",180,"15",3.14159265358979,0,6.2
"10/03/2023",NA,600,6.3,"S","20230310",180,"15",3.14159265358979,0,6.3
"10/03/2023",NA,700,6.6,"S","20230310",180,"15",3.14159265358979,0,6.6
"10/03/2023",NA,800,6.8,"S","20230310",180,"15",3.14159265358979,0,6.8
"10/03/2023",NA,900,6.6,"S","20230310",180,"15",3.14159265358979,0,6.6
"10/03/2023",05:05:00,1000,6.5,"S","20230310",180,"15",3.14159265358979,0,6.5
"10/03/2023",NA,1100,6.7,"S","20230310",180,"15",3.14159265358979,0,6.7
"10/03/2023",NA,1200,7,"S","20230310",180,"15",3.14159265358979,0,7
"10/03/2023",NA,1300,6.9,"S","20230310",180,"15",3.14159265358979,0,6.9
"10/03/2023",NA,1400,6.3,"S","20230310",180,"15",3.14159265358979,0,6.3
"10/03/2023",05:08:00,1500,4.7,"S","20230310",180,"15",3.14159265358979,0,4.7
"10/03/2023",23:17:00,10,0.6,"W","20230311",270,"09",4.71238898038469,0.6,0
"10/03/2023",NA,100,1.3,"W","20230311",270,"09",4.71238898038469,1.3,0
"10/03/2023",NA,200,1.6,"W","20230311",270,"09",4.71238898038469,1.6,0
"10/03/2023",NA,300,2.1,"NW","20230311",315,"09",5.49778714378214,1.485,-1.485
"10/03/2023",NA,400,3,"NW","20230311",315,"09",5.49778714378214,2.121,-2.121
"10/03/2023",23:20:00,500,3.3,"NW","20230311",315,"09",5.49778714378214,2.333,-2.333
"10/03/2023",NA,600,3,"NW","20230311",315,"09",5.49778714378214,2.121,-2.121
"10/03/2023",NA,700,2.9,"NW","20230311",315,"09",5.49778714378214,2.051,-2.051
"10/03/2023",NA,800,3.1,"NW","20230311",315,"09",5.49778714378214,2.192,-2.192
"10/03/2023",NA,900,3.9,"NW","20230311",315,"09",5.49778714378214,2.758,-2.758
"10/03/2023",23:23:00,1000,3.7,"NW","20230311",315,"09",5.49778714378214,2.616,-2.616
"10/03/2023",NA,1100,3.7,"NW","20230311",315,"09",5.49778714378214,2.616,-2.616
"10/03/2023",NA,1200,3.5,"NW","20230311",315,"09",5.49778714378214,2.475,-2.475
"10/03/2023",NA,1300,3.6,"NW","20230311",315,"09",5.49778714378214,2.546,-2.546
"10/03/2023",NA,1400,3.5,"NW","20230311",315,"09",5.49778714378214,2.475,-2.475
"10/03/2023",23:25:00,1500,2.7,"NW","20230311",315,"09",5.49778714378214,1.909,-1.909
"11/03/2023",01:55:00,10,1.9,"E","20230311",90,"12",1.5707963267949,-1.9,0
"11/03/2023",NA,100,1.6,"E","20230311",90,"12",1.5707963267949,-1.6,0
"11/03/2023",NA,200,1.1,"E","20230311",90,"12",1.5707963267949,-1.1,0
"11/03/2023",NA,300,0.8,"E","20230311",90,"12",1.5707963267949,-0.8,0
"11/03/2023",NA,400,1.1,"E","20230311",90,"12",1.5707963267949,-1.1,0
"11/03/2023",01:58:00,500,0.9,"E","20230311",90,"12",1.5707963267949,-0.9,0
"11/03/2023",NA,600,1.2,"NE","20230311",45,"12",0.785398163397448,-0.849,-0.849
"11/03/2023",NA,700,1.5,"NE","20230311",45,"12",0.785398163397448,-1.061,-1.061
"11/03/2023",NA,800,1.6,"N","20230311",0,"12",0,0,-1.6
"11/03/2023",NA,900,2.4,"N","20230311",0,"12",0,0,-2.4
"11/03/2023",02:01:00,1000,2.8,"N","20230311",0,"12",0,0,-2.8
"11/03/2023",NA,1100,3.6,"N","20230311",0,"12",0,0,-3.6
"11/03/2023",NA,1200,4,"N","20230311",0,"12",0,0,-4
"11/03/2023",NA,1300,4.4,"N","20230311",0,"12",0,0,-4.4
"11/03/2023",NA,1400,4.9,"N","20230311",0,"12",0,0,-4.9
"11/03/2023",02:04:00,1500,4.7,"NW","20230311",315,"12",5.49778714378214,3.323,-3.323
"11/03/2023",05:08:00,10,2.3,"E","20230311",90,"15",1.5707963267949,-2.3,0
"11/03/2023",NA,100,1.8,"E","20230311",90,"15",1.5707963267949,-1.8,0
"11/03/2023",NA,200,1.6,"E","20230311",90,"15",1.5707963267949,-1.6,0
"11/03/2023",NA,300,1.3,"E","20230311",90,"15",1.5707963267949,-1.3,0
"11/03/2023",NA,400,0.5,"NE","20230311",45,"15",0.785398163397448,-0.354,-0.354
"11/03/2023",05:11:00,500,0.4,"NW","20230311",315,"15",5.49778714378214,0.283,-0.283
"11/03/2023",NA,600,1,"NW","20230311",315,"15",5.49778714378214,0.707,-0.707
"11/03/2023",NA,700,1.5,"NW","20230311",315,"15",5.49778714378214,1.061,-1.061
"11/03/2023",NA,800,2,"NW","20230311",315,"15",5.49778714378214,1.414,-1.414
"11/03/2023",NA,900,2.2,"NW","20230311",315,"15",5.49778714378214,1.556,-1.556
"11/03/2023",05:14:00,1000,2.4,"NW","20230311",315,"15",5.49778714378214,1.697,-1.697
"11/03/2023",NA,1100,2.8,"NW","20230311",315,"15",5.49778714378214,1.98,-1.98
"11/03/2023",NA,1200,2.7,"NW","20230311",315,"15",5.49778714378214,1.909,-1.909
"11/03/2023",NA,1300,2.5,"NW","20230311",315,"15",5.49778714378214,1.768,-1.768
"11/03/2023",NA,1400,2.6,"NW","20230311",315,"15",5.49778714378214,1.838,-1.838
"11/03/2023",05:17:00,1500,3.3,"NW","20230311",315,"15",5.49778714378214,2.333,-2.333
"11/03/2023",23:04:00,10,3.9,"N","20230312",0,"09",0,0,-3.9
"11/03/2023",NA,100,4,"NW","20230312",315,"09",5.49778714378214,2.828,-2.828
"11/03/2023",NA,200,4.3,"NW","20230312",315,"09",5.49778714378214,3.041,-3.041
"11/03/2023",NA,300,5.1,"NW","20230312",315,"09",5.49778714378214,3.606,-3.606
"11/03/2023",NA,400,3.7,"NW","20230312",315,"09",5.49778714378214,2.616,-2.616
"11/03/2023",23:08:00,500,5.6,"NW","20230312",315,"09",5.49778714378214,3.96,-3.96
"11/03/2023",NA,600,5.5,"NW","20230312",315,"09",5.49778714378214,3.889,-3.889
"11/03/2023",NA,700,5.3,"NW","20230312",315,"09",5.49778714378214,3.748,-3.748
"11/03/2023",NA,800,5.1,"NW","20230312",315,"09",5.49778714378214,3.606,-3.606
"11/03/2023",NA,900,5.1,"NW","20230312",315,"09",5.49778714378214,3.606,-3.606
"11/03/2023",23:11:00,1000,4.9,"N","20230312",0,"09",0,0,-4.9
"11/03/2023",NA,1100,4.6,"N","20230312",0,"09",0,0,-4.6
"11/03/2023",NA,1200,4,"NW","20230312",315,"09",5.49778714378214,2.828,-2.828
"11/03/2023",NA,1300,3.8,"NW","20230312",315,"09",5.49778714378214,2.687,-2.687
"11/03/2023",NA,1400,3.6,"NW","20230312",315,"09",5.49778714378214,2.546,-2.546
"11/03/2023",23:13:00,1500,4,"NW","20230312",315,"09",5.49778714378214,2.828,-2.828
"12/03/2023",01:57:00,10,4.4,"NW","20230312",315,"12",5.49778714378214,3.111,-3.111
"12/03/2023",NA,100,4.8,"NW","20230312",315,"12",5.49778714378214,3.394,-3.394
"12/03/2023",NA,200,5.2,"NW","20230312",315,"12",5.49778714378214,3.677,-3.677
"12/03/2023",NA,300,6,"NW","20230312",315,"12",5.49778714378214,4.243,-4.243
"12/03/2023",NA,400,6.5,"NW","20230312",315,"12",5.49778714378214,4.596,-4.596
"12/03/2023",02:01:00,500,6.9,"NW","20230312",315,"12",5.49778714378214,4.879,-4.879
"12/03/2023",NA,600,7.8,"NW","20230312",315,"12",5.49778714378214,5.515,-5.515
"12/03/2023",NA,700,7.5,"NW","20230312",315,"12",5.49778714378214,5.303,-5.303
"12/03/2023",NA,800,6.8,"NW","20230312",315,"12",5.49778714378214,4.808,-4.808
"12/03/2023",NA,900,6.1,"NW","20230312",315,"12",5.49778714378214,4.313,-4.313
"12/03/2023",02:03:00,1000,5.4,"NW","20230312",315,"12",5.49778714378214,3.818,-3.818
"12/03/2023",NA,1100,5.6,"NW","20230312",315,"12",5.49778714378214,3.96,-3.96
"12/03/2023",NA,1200,4.8,"NW","20230312",315,"12",5.49778714378214,3.394,-3.394
"12/03/2023",NA,1300,4.4,"NW","20230312",315,"12",5.49778714378214,3.111,-3.111
"12/03/2023",NA,1400,4.3,"NW","20230312",315,"12",5.49778714378214,3.041,-3.041
"12/03/2023",02:06:00,1500,4.3,"NW","20230312",315,"12",5.49778714378214,3.041,-3.041
"12/03/2023",05:01:00,10,6.5,"N","20230312",0,"15",0,0,-6.5
"12/03/2023",NA,100,6.4,"N","20230312",0,"15",0,0,-6.4
"12/03/2023",NA,200,7.5,"N","20230312",0,"15",0,0,-7.5
"12/03/2023",NA,300,7.6,"N","20230312",0,"15",0,0,-7.6
"12/03/2023",NA,400,8.2,"NW","20230312",315,"15",5.49778714378214,5.798,-5.798
"12/03/2023",05:04:00,500,7.9,"NW","20230312",315,"15",5.49778714378214,5.586,-5.586
"12/03/2023",NA,600,7.3,"NW","20230312",315,"15",5.49778714378214,5.162,-5.162
"12/03/2023",NA,700,6.2,"NW","20230312",315,"15",5.49778714378214,4.384,-4.384
"12/03/2023",NA,800,5.6,"NW","20230312",315,"15",5.49778714378214,3.96,-3.96
"12/03/2023",NA,900,5.9,"NW","20230312",315,"15",5.49778714378214,4.172,-4.172
"12/03/2023",05:07:00,1000,6.1,"NW","20230312",315,"15",5.49778714378214,4.313,-4.313
"12/03/2023",NA,1100,6.4,"NW","20230312",315,"15",5.49778714378214,4.525,-4.525
"12/03/2023",NA,1200,6.8,"NW","20230312",315,"15",5.49778714378214,4.808,-4.808
"12/03/2023",NA,1300,6.7,"NW","20230312",315,"15",5.49778714378214,4.738,-4.738
"12/03/2023",NA,1400,6.7,"NW","20230312",315,"15",5.49778714378214,4.738,-4.738
"12/03/2023",05:10:00,1500,6.6,"NW","20230312",315,"15",5.49778714378214,4.667,-4.667
"12/03/2023",23:04:00,10,5.8,"NW","20230313",315,"09",5.49778714378214,4.101,-4.101
"12/03/2023",NA,100,6.2,"NW","20230313",315,"09",5.49778714378214,4.384,-4.384
"12/03/2023",NA,200,7.3,"NW","20230313",315,"09",5.49778714378214,5.162,-5.162
"12/03/2023",NA,300,7.8,"NW","20230313",315,"09",5.49778714378214,5.515,-5.515
"12/03/2023",NA,400,7.8,"NW","20230313",315,"09",5.49778714378214,5.515,-5.515
"12/03/2023",23:08:00,500,7.8,"NW","20230313",315,"09",5.49778714378214,5.515,-5.515
"12/03/2023",NA,600,7.1,"NW","20230313",315,"09",5.49778714378214,5.02,-5.02
"12/03/2023",NA,700,6.8,"NW","20230313",315,"09",5.49778714378214,4.808,-4.808
"12/03/2023",NA,800,6.5,"NW","20230313",315,"09",5.49778714378214,4.596,-4.596
"12/03/2023",NA,900,5.9,"NW","20230313",315,"09",5.49778714378214,4.172,-4.172
"12/03/2023",23:11:00,1000,6.1,"NW","20230313",315,"09",5.49778714378214,4.313,-4.313
"12/03/2023",NA,1100,4.7,"NW","20230313",315,"09",5.49778714378214,3.323,-3.323
"12/03/2023",NA,1200,4.7,"NW","20230313",315,"09",5.49778714378214,3.323,-3.323
"12/03/2023",NA,1300,4.6,"NW","20230313",315,"09",5.49778714378214,3.253,-3.253
"12/03/2023",NA,1400,4.3,"NW","20230313",315,"09",5.49778714378214,3.041,-3.041
"12/03/2023",23:14:00,1500,4.1,"NW","20230313",315,"09",5.49778714378214,2.899,-2.899
"13/03/2023",02:04:00,10,6.1,"NW","20230313",315,"12",5.49778714378214,4.313,-4.313
"13/03/2023",NA,100,6.9,"NW","20230313",315,"12",5.49778714378214,4.879,-4.879
"13/03/2023",NA,200,7.4,"NW","20230313",315,"12",5.49778714378214,5.233,-5.233
"13/03/2023",NA,300,7.8,"NW","20230313",315,"12",5.49778714378214,5.515,-5.515
"13/03/2023",NA,400,8.3,"NW","20230313",315,"12",5.49778714378214,5.869,-5.869
"13/03/2023",02:07:00,500,8.8,"NW","20230313",315,"12",5.49778714378214,6.223,-6.223
"13/03/2023",NA,600,9.3,"NW","20230313",315,"12",5.49778714378214,6.576,-6.576
"13/03/2023",NA,700,8.7,"NW","20230313",315,"12",5.49778714378214,6.152,-6.152
"13/03/2023",NA,800,8.1,"NW","20230313",315,"12",5.49778714378214,5.728,-5.728
"13/03/2023",NA,900,6,"NW","20230313",315,"12",5.49778714378214,4.243,-4.243
"13/03/2023",02:10:00,1000,5.7,"W","20230313",270,"12",4.71238898038469,5.7,0
"13/03/2023",NA,1100,5.5,"W","20230313",270,"12",4.71238898038469,5.5,0
"13/03/2023",NA,1200,4.8,"W","20230313",270,"12",4.71238898038469,4.8,0
"13/03/2023",NA,1300,5,"NW","20230313",315,"12",5.49778714378214,3.536,-3.536
"13/03/2023",NA,1400,4.7,"NW","20230313",315,"12",5.49778714378214,3.323,-3.323
"13/03/2023",02:13:00,1500,4.9,"NW","20230313",315,"12",5.49778714378214,3.465,-3.465
"13/03/2023",05:00:00,10,5.2,"N","20230313",0,"15",0,0,-5.2
"13/03/2023",NA,100,5,"N","20230313",0,"15",0,0,-5
"13/03/2023",NA,200,5.3,"NW","20230313",315,"15",5.49778714378214,3.748,-3.748
"13/03/2023",NA,300,6.2,"NW","20230313",315,"15",5.49778714378214,4.384,-4.384
"13/03/2023",NA,400,6.4,"NW","20230313",315,"15",5.49778714378214,4.525,-4.525
"13/03/2023",05:03:00,500,6.8,"NW","20230313",315,"15",5.49778714378214,4.808,-4.808
"13/03/2023",NA,600,7.8,"NW","20230313",315,"15",5.49778714378214,5.515,-5.515
"13/03/2023",NA,700,6.9,"NW","20230313",315,"15",5.49778714378214,4.879,-4.879
"13/03/2023",NA,800,6.1,"NW","20230313",315,"15",5.49778714378214,4.313,-4.313
"13/03/2023",NA,900,5.6,"NW","20230313",315,"15",5.49778714378214,3.96,-3.96
"13/03/2023",05:06:00,1000,4.7,"NW","20230313",315,"15",5.49778714378214,3.323,-3.323
"13/03/2023",NA,1100,3.5,"NW","20230313",315,"15",5.49778714378214,2.475,-2.475
"13/03/2023",NA,1200,3.7,"NW","20230313",315,"15",5.49778714378214,2.616,-2.616
"13/03/2023",NA,1300,4.1,"W","20230313",270,"15",4.71238898038469,4.1,0
"13/03/2023",NA,1400,4.1,"W","20230313",270,"15",4.71238898038469,4.1,0
"13/03/2023",05:09:00,1500,4.6,"W","20230313",270,"15",4.71238898038469,4.6,0
"14/03/2023",02:06:00,10,5.8,"SE","20230314",135,"12",2.35619449019234,-4.101,4.101
"14/03/2023",NA,100,5.1,"SE","20230314",135,"12",2.35619449019234,-3.606,3.606
"14/03/2023",NA,200,5,"SE","20230314",135,"12",2.35619449019234,-3.536,3.536
"14/03/2023",NA,300,5,"SE","20230314",135,"12",2.35619449019234,-3.536,3.536
"14/03/2023",NA,400,4.8,"SE","20230314",135,"12",2.35619449019234,-3.394,3.394
"14/03/2023",02:09:00,500,5,"S","20230314",180,"12",3.14159265358979,0,5
"14/03/2023",NA,600,3.6,"S","20230314",180,"12",3.14159265358979,0,3.6
"14/03/2023",NA,700,2.5,"S","20230314",180,"12",3.14159265358979,0,2.5
"14/03/2023",NA,800,2,"SW","20230314",225,"12",3.92699081698724,1.414,1.414
"14/03/2023",NA,900,1.4,"SW","20230314",225,"12",3.92699081698724,0.99,0.99
"14/03/2023",02:12:00,1000,1.2,"W","20230314",270,"12",4.71238898038469,1.2,0
"14/03/2023",NA,1100,1.1,"W","20230314",270,"12",4.71238898038469,1.1,0
"14/03/2023",NA,1200,0.9,"W","20230314",270,"12",4.71238898038469,0.9,0
"14/03/2023",NA,1300,1.1,"W","20230314",270,"12",4.71238898038469,1.1,0
"14/03/2023",NA,1400,1,"W","20230314",270,"12",4.71238898038469,1,0
"14/03/2023",02:15:00,1500,1.1,"W","20230314",270,"12",4.71238898038469,1.1,0
"14/03/2023",05:00:00,10,8.5,"E","20230314",90,"15",1.5707963267949,-8.5,0
"14/03/2023",NA,100,8.5,"E","20230314",90,"15",1.5707963267949,-8.5,0
"14/03/2023",NA,200,7.8,"E","20230314",90,"15",1.5707963267949,-7.8,0
"14/03/2023",NA,300,6.4,"E","20230314",90,"15",1.5707963267949,-6.4,0
"14/03/2023",NA,400,5.9,"SE","20230314",135,"15",2.35619449019234,-4.172,4.172
"14/03/2023",05:02:00,500,5.7,"SE","20230314",135,"15",2.35619449019234,-4.031,4.031
"14/03/2023",NA,600,4.7,"SE","20230314",135,"15",2.35619449019234,-3.323,3.323
"14/03/2023",NA,700,3.7,"SE","20230314",135,"15",2.35619449019234,-2.616,2.616
"14/03/2023",NA,800,2.4,"SSE","20230314",157.5,"15",2.74889357189107,-0.918,2.217
"14/03/2023",NA,900,1.7,"SSE","20230314",157.5,"15",2.74889357189107,-0.651,1.571
"14/03/2023",05:05:00,1000,1.5,"SW","20230314",225,"15",3.92699081698724,1.061,1.061
"14/03/2023",NA,1100,1,"SW","20230314",225,"15",3.92699081698724,0.707,0.707
"14/03/2023",NA,1200,1,"WSW","20230314",247.5,"15",4.31968989868597,0.924,0.383
"14/03/2023",NA,1300,1.4,"WSW","20230314",247.5,"15",4.31968989868597,1.293,0.536
"14/03/2023",NA,1400,1.4,"WSW","20230314",247.5,"15",4.31968989868597,1.293,0.536
"14/03/2023",05:08:00,1500,1.3,"WSW","20230314",247.5,"15",4.31968989868597,1.201,0.497
"14/03/2023",23:06:00,10,3.6,"SE","20230315",135,"09",2.35619449019234,-2.546,2.546
"14/03/2023",NA,100,3.4,"SE","20230315",135,"09",2.35619449019234,-2.404,2.404
"14/03/2023",NA,200,3,"SE","20230315",135,"09",2.35619449019234,-2.121,2.121
"14/03/2023",NA,300,2.9,"SE","20230315",135,"09",2.35619449019234,-2.051,2.051
"14/03/2023",NA,400,2.6,"SE","20230315",135,"09",2.35619449019234,-1.838,1.838
"14/03/2023",23:09:00,500,2.4,"SSE","20230315",157.5,"09",2.74889357189107,-0.918,2.217
"14/03/2023",NA,600,2,"SSE","20230315",157.5,"09",2.74889357189107,-0.765,1.848
"14/03/2023",NA,700,1.6,"S","20230315",180,"09",3.14159265358979,0,1.6
"14/03/2023",NA,800,1.3,"SSW","20230315",202.5,"09",3.53429173528852,0.497,1.201
"14/03/2023",NA,900,1.4,"SSW","20230315",202.5,"09",3.53429173528852,0.536,1.293
"14/03/2023",23:12:00,1000,1.1,"SW","20230315",225,"09",3.92699081698724,0.778,0.778
"14/03/2023",NA,1100,0.7,"SW","20230315",225,"09",3.92699081698724,0.495,0.495
"14/03/2023",NA,1200,1,"SW","20230315",225,"09",3.92699081698724,0.707,0.707
"14/03/2023",NA,1300,0.8,"SW","20230315",225,"09",3.92699081698724,0.566,0.566
"14/03/2023",NA,1400,0.6,"W","20230315",270,"09",4.71238898038469,0.6,0
"14/03/2023",23:15:00,1500,0.8,"W","20230315",270,"09",4.71238898038469,0.8,0
"15/03/2023",02:01:00,10,1.7,"SE","20230315",135,"12",2.35619449019234,-1.202,1.202
"15/03/2023",NA,100,1.7,"ESE","20230315",112.5,"12",1.96349540849362,-1.571,0.651
"15/03/2023",NA,200,1.4,"ESE","20230315",112.5,"12",1.96349540849362,-1.293,0.536
"15/03/2023",NA,300,1.1,"ESE","20230315",112.5,"12",1.96349540849362,-1.016,0.421
"15/03/2023",NA,400,1.1,"S","20230315",180,"12",3.14159265358979,0,1.1
"15/03/2023",02:04:00,500,1.3,"SW","20230315",225,"12",3.92699081698724,0.919,0.919
"15/03/2023",NA,600,1.6,"SW","20230315",225,"12",3.92699081698724,1.131,1.131
"15/03/2023",NA,700,1.9,"SW","20230315",225,"12",3.92699081698724,1.344,1.344
"15/03/2023",NA,800,2.6,"SW","20230315",225,"12",3.92699081698724,1.838,1.838
"15/03/2023",NA,900,2.1,"SW","20230315",225,"12",3.92699081698724,1.485,1.485
"15/03/2023",02:07:00,1000,2.2,"SW","20230315",225,"12",3.92699081698724,1.556,1.556
"15/03/2023",NA,1100,2.2,"WSW","20230315",247.5,"12",4.31968989868597,2.033,0.842
"15/03/2023",NA,1200,2.6,"W","20230315",270,"12",4.71238898038469,2.6,0
"15/03/2023",NA,1300,3,"W","20230315",270,"12",4.71238898038469,3,0
"15/03/2023",NA,1400,3.8,"SW","20230315",225,"12",3.92699081698724,2.687,2.687
"15/03/2023",02:10:00,1500,4.1,"SW","20230315",225,"12",3.92699081698724,2.899,2.899
"15/03/2023",05:03:00,10,2.7,"E","20230315",90,"15",1.5707963267949,-2.7,0
"15/03/2023",NA,100,2.1,"E","20230315",90,"15",1.5707963267949,-2.1,0
"15/03/2023",NA,200,2.3,"E","20230315",90,"15",1.5707963267949,-2.3,0
"15/03/2023",NA,300,2.1,"E","20230315",90,"15",1.5707963267949,-2.1,0
"15/03/2023",NA,400,2.6,"E","20230315",90,"15",1.5707963267949,-2.6,0
"15/03/2023",05:06:00,500,0.9,"SE","20230315",135,"15",2.35619449019234,-0.636,0.636
