WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;WSx-UMB ID1 temperature [°C] Act;WSx-UMB ID1 dewpoint [°C] Act;WSx-UMB ID1 wind chill temp. [°C] Act;WSx-UMB ID1 wet bulb temperature [°C] Act;WSx-UMB ID1 relative humidity [%] Act;WSx-UMB ID1 absolut humidity [g/m³] Act;WSx-UMB ID1 mixing ratio [g/kg] Act;WSx-UMB ID1 specific enthalpy [kJ/kg] Act;WSx-UMB ID1 abs. air pressure [hPa] Act;WSx-UMB ID1 rel. air press.(QNH) [hPa] Act;WSx-UMB ID1 air density [kg/m³] Act;WSx-UMB ID1 wind speed [m/s] Act;WSx-UMB ID1 wind speed [m/s] Vct;WSx-UMB ID1 wind direction [°] Act;WSx-UMB ID1 wind direction [°] Vct;WSx-UMB ID1 precipitation absol. [mm] Act;WSx-UMB ID1 precipitation type [logic] Act;WSx-UMB ID1 precipitat.intensity [mm/h] Act;WSx-UMB ID1 global radiation [W/m²] Act
2023-03-09 18:30:16;25.5439;22.7237;27.0605;23.5266;84.4383;22.7317;17.4535;70.1602;1009.7044;1009.7044;1.1654;3.7629;4.5402;60.8923;62.8811;99.1400;    0;0.0000;0.0000
2023-03-09 18:30:46;25.5439;22.7237;27.0749;23.5266;84.4383;22.7317;17.4535;70.1602;1009.7044;1009.7044;1.1654;4.7072;4.2258;58.2950;62.0804;99.1400;    0;0.0000;0.0000
2023-03-09 18:31:16;25.5402;22.6624;27.0749;23.4709;84.1436;22.6476;17.3869;69.9865;1009.7083;1009.7083;1.1655;4.4749;4.2258;64.2785;62.0804;99.1400;    0;0.0000;0.0000
2023-03-09 18:31:46;25.5402;22.6624;27.0625;23.4709;84.1436;22.6476;17.3869;69.9865;1009.7083;1009.7083;1.1655;4.4331;4.3425;57.2068;63.1031;99.1400;    0;0.0000;0.0000
2023-03-09 18:32:16;25.4929;22.5849;27.0625;23.3990;83.9844;22.5454;17.3034;69.7245;1009.6909;1009.6909;1.1657;3.5614;4.3425;61.8566;63.1031;99.1400;    0;0.0000;0.0000
2023-03-09 18:32:46;25.4929;22.5849;27.0082;23.3990;83.9844;22.5454;17.3034;69.7245;1009.6909;1009.6909;1.1657;4.8901;4.2799;65.4014;61.4007;99.1400;    0;0.0000;0.0000
2023-03-09 18:33:16;25.5319;22.6194;27.0082;23.4369;83.9654;22.5893;17.3391;69.8561;1009.7764;1009.7764;1.1656;4.4857;4.2799;63.1170;61.4007;99.1400;    0;0.0000;0.0000
2023-03-09 18:33:46;25.5319;22.6194;27.0097;23.4369;83.9654;22.5893;17.3391;69.8561;1009.7764;1009.7764;1.1656;5.0037;4.9848;63.5055;66.0019;99.1400;    0;0.0000;0.0000
2023-03-09 18:34:16;25.5477;22.5605;27.0097;23.4002;83.5878;22.5074;17.2766;69.7131;1009.7183;1009.7183;1.1655;4.4050;4.9848;60.2834;66.0019;99.1400;    0;0.0000;0.0000
2023-03-09 18:34:46;25.5477;22.5605;27.0581;23.4002;83.5878;22.5074;17.2766;69.7131;1009.7183;1009.7183;1.1655;4.4056;4.5452;66.1110;62.7720;99.1400;    0;0.0000;0.0000
2023-03-09 18:35:16;25.6270;22.6363;27.0586;23.4771;83.5792;22.6043;17.3594;70.0066;1009.6620;1009.6620;1.1651;4.5206;4.5256;62.8481;66.5504;99.1400;    0;0.0000;0.0000
2023-03-09 18:35:46;25.6270;22.6363;27.0586;23.4771;83.5792;22.6043;17.3594;70.0066;1009.6620;1009.6620;1.1651;4.9495;4.5256;64.9708;66.5504;99.1400;    0;0.0000;0.0000
2023-03-09 18:36:16;25.6374;22.5948;27.1284;23.4612;83.3176;22.5466;17.3141;69.9018;1009.6906;1009.6906;1.1651;4.5630;4.9754;65.1430;65.1817;99.1400;    0;0.0000;0.0000
2023-03-09 18:36:46;25.6374;22.5948;27.1284;23.4612;83.3176;22.5466;17.3141;69.9018;1009.6906;1009.6906;1.1651;3.8636;4.9754;65.7553;65.1817;99.1400;    0;0.0000;0.0000
2023-03-09 18:37:16;25.7511;22.7409;27.1855;23.5976;83.4941;22.7374;17.4731;70.4250;1009.6577;1009.6577;1.1645;4.1013;4.3112;67.0508;65.1105;99.1400;    0;0.0000;0.0000
2023-03-09 18:37:46;25.7511;22.7409;27.1855;23.5976;83.4941;22.7374;17.4731;70.4250;1009.6577;1009.6577;1.1645;5.4407;4.3112;68.9099;65.1105;99.1400;    0;0.0000;0.0000
2023-03-09 18:38:16;25.7178;22.6892;27.2957;23.5392;83.3973;22.6691;17.4162;70.2454;1009.6934;1009.6934;1.1648;5.2041;4.7823;64.2056;65.4070;99.1400;    0;0.0000;0.0000
2023-03-09 18:38:46;25.7178;22.6892;27.2957;23.5392;83.3973;22.6691;17.4162;70.2454;1009.6934;1009.6934;1.1648;5.6550;4.7823;66.7859;65.4070;99.1400;    0;0.0000;0.0000
2023-03-09 18:39:16;25.8241;22.8393;27.2217;23.6684;83.6307;22.8670;17.5807;70.7752;1009.6423;1009.6423;1.1642;6.1955;5.3439;67.0718;66.7737;99.1400;    0;0.0000;0.0000
2023-03-09 18:39:46;25.8241;22.8393;27.3601;23.6684;83.6307;22.8670;17.5807;70.7752;1009.6423;1009.6423;1.1642;5.8074;5.2654;65.4478;66.6228;99.1400;    0;0.0000;0.0000
2023-03-09 18:40:16;25.7474;22.7429;27.3601;23.5939;83.5225;22.7404;17.4756;70.4276;1009.6341;1009.6341;1.1645;4.9556;5.2654;66.5975;66.6228;99.1400;    0;0.0000;0.0000
2023-03-09 18:40:46;25.7474;22.7429;27.2978;23.5939;83.5225;22.7404;17.4756;70.4276;1009.6341;1009.6341;1.1645;5.8846;4.6771;68.3889;66.9038;99.1400;    0;0.0000;0.0000
2023-03-09 18:41:16;25.8189;22.8860;27.2978;23.7155;83.8937;22.9322;17.6346;70.9070;1009.4968;1009.4968;1.1640;5.8546;4.6771;70.7115;66.9038;99.1400;    0;0.0000;0.0000
2023-03-09 18:41:46;25.8189;22.8860;27.3272;23.7155;83.8937;22.9322;17.6346;70.9070;1009.4968;1009.4968;1.1640;6.0663;5.7456;68.6323;69.5509;99.1400;    0;0.0000;0.0000
2023-03-09 18:42:16;25.7436;22.8143;27.3272;23.6424;83.9034;22.8394;17.5536;70.6226;1009.6283;1009.6283;1.1645;5.4849;5.7456;70.1313;69.5509;99.1400;    0;0.0000;0.0000
2023-03-09 18:42:46;25.7436;22.8143;27.2473;23.6424;83.9034;22.8394;17.5536;70.6226;1009.6283;1009.6283;1.1645;5.1522;5.4681;68.2013;69.1201;99.1400;    0;0.0000;0.0000
2023-03-09 18:43:16;25.8166;22.9011;27.2473;23.7133;83.9813;22.9533;17.6498;70.9435;1009.5679;1009.5679;1.1641;6.1096;5.4681;68.1620;69.1201;99.1400;    0;0.0000;0.0000
2023-03-09 18:43:46;25.8166;22.9011;27.3318;23.7133;83.9813;22.9533;17.6498;70.9435;1009.5679;1009.5679;1.1641;6.3976;5.5996;68.8623;69.0855;99.1400;    0;0.0000;0.0000
2023-03-09 18:44:16;25.7902;22.8622;27.3090;23.6876;83.9156;22.9017;17.6074;70.8079;1009.5583;1009.5583;1.1642;5.2263;6.0476;69.9512;69.6315;99.1400;    0;0.0000;0.0000
2023-03-09 18:44:46;25.7902;22.8622;27.3090;23.6876;83.9156;22.9017;17.6074;70.8079;1009.5583;1009.5583;1.1642;5.0715;6.0476;63.6779;69.6315;99.1400;    0;0.0000;0.0000
2023-03-09 18:45:16;25.8321;22.9632;27.3115;23.7544;84.2204;23.0384;17.7191;71.1363;1009.5145;1009.5145;1.1639;6.0172;5.3626;70.5994;68.6018;99.1400;    0;0.0000;0.0000
2023-03-09 18:45:46;25.8321;22.9632;27.3115;23.7544;84.2204;23.0384;17.7191;71.1363;1009.5145;1009.5145;1.1639;6.3845;5.3626;70.6736;68.6018;99.1400;    0;0.0000;0.0000
2023-03-09 18:46:16;25.8732;22.9940;27.3356;23.7943;84.1724;23.0778;17.7539;71.2675;1009.4731;1009.4731;1.1637;6.1806;5.9079;70.6384;70.4361;99.1400;    0;0.0000;0.0000
2023-03-09 18:46:46;25.8732;22.9940;27.3356;23.7943;84.1724;23.0778;17.7539;71.2675;1009.4731;1009.4731;1.1637;6.0429;5.9079;71.2498;70.4361;99.1400;    0;0.0000;0.0000
2023-03-09 18:47:16;25.8114;22.8899;27.3913;23.7082;83.9505;22.9382;17.6368;70.9048;1009.6108;1009.6108;1.1641;5.1463;5.8378;67.7640;71.0039;99.1400;    0;0.0000;0.0000
2023-03-09 18:47:46;25.8114;22.8899;27.3913;23.7082;83.9505;22.9382;17.6368;70.9048;1009.6108;1009.6108;1.1641;5.0825;5.8378;71.3223;71.0039;99.1400;    0;0.0000;0.0000
2023-03-09 18:48:16;25.8084;22.8521;27.3237;23.6792;83.7735;22.8860;17.5955;70.7965;1009.5991;1009.5991;1.1642;5.1885;5.6291;69.9814;69.3505;99.1400;    0;0.0000;0.0000
2023-03-09 18:48:46;25.8084;22.8521;27.3296;23.6792;83.7735;22.8860;17.5955;70.7965;1009.5991;1009.5991;1.1642;5.3313;5.4454;74.7200;69.6868;99.1400;    0;0.0000;0.0000
2023-03-09 18:49:16;25.9120;22.9123;27.3296;23.7537;83.5654;22.9606;17.6628;71.0755;1009.5341;1009.5341;1.1637;6.9776;5.4454;69.9691;69.6868;99.1400;    0;0.0000;0.0000
2023-03-09 18:49:46;25.9120;22.9123;27.4220;23.7537;83.5654;22.9606;17.6628;71.0755;1009.5341;1009.5341;1.1637;6.4408;6.2201;68.1385;70.7170;99.1400;    0;0.0000;0.0000
2023-03-09 18:50:16;25.9090;22.8743;27.4220;23.7247;83.3883;22.9081;17.6212;70.9664;1009.5268;1009.5268;1.1637;6.4014;6.2201;74.0633;70.7170;99.1400;    0;0.0000;0.0000
2023-03-09 18:50:46;25.9090;22.8743;27.4168;23.7247;83.3883;22.9081;17.6212;70.9664;1009.5268;1009.5268;1.1637;6.5408;6.2482;71.8848;71.2481;99.1400;    0;0.0000;0.0000
2023-03-09 18:51:16;25.9060;22.8071;27.4168;23.6696;83.0643;22.8153;17.5463;70.7724;1009.5991;1009.5991;1.1638;6.5643;6.2482;70.8246;71.2481;99.1400;    0;0.0000;0.0000
2023-03-09 18:51:46;25.9060;22.8071;27.4046;23.6696;83.0643;22.8153;17.5463;70.7724;1009.5991;1009.5991;1.1638;5.3907;6.4367;67.8049;70.8168;99.1400;    0;0.0000;0.0000
2023-03-09 18:52:16;25.9768;22.9034;27.4046;23.7644;83.2003;22.9426;17.6522;71.1160;1009.5765;1009.5765;1.1635;5.6606;6.4367;68.1983;70.8168;99.1400;    0;0.0000;0.0000
2023-03-09 18:52:46;25.9768;22.9034;27.5237;23.7644;83.2003;22.9426;17.6522;71.1160;1009.5765;1009.5765;1.1635;5.3285;5.8128;69.5986;69.1459;99.1400;    0;0.0000;0.0000
2023-03-09 18:53:16;26.0038;22.9252;27.5666;23.7905;83.1778;22.9706;17.6761;71.2047;1009.5873;1009.5873;1.1633;5.1195;4.9803;66.5643;67.5398;99.1400;    0;0.0000;0.0000
2023-03-09 18:53:46;26.0038;22.9252;27.5666;23.7905;83.1778;22.9706;17.6761;71.2047;1009.5873;1009.5873;1.1633;4.7128;4.9803;70.1730;67.5398;99.1400;    0;0.0000;0.0000
2023-03-09 18:54:16;26.0053;22.9093;27.6044;23.7659;83.0901;22.9482;17.6576;71.1593;1009.6349;1009.6349;1.1634;5.7566;4.9100;70.5408;69.3648;99.1400;    0;0.0000;0.0000
2023-03-09 18:54:46;26.0053;22.9093;27.6044;23.7659;83.0901;22.9482;17.6576;71.1593;1009.6349;1009.6349;1.1634;5.5909;4.9100;68.9773;69.3648;99.1400;    0;0.0000;0.0000
2023-03-09 18:55:16;26.0030;22.9069;27.5680;23.7637;83.0895;22.9452;17.6563;71.1536;1009.5661;1009.5661;1.1633;5.4652;5.6416;68.3155;68.8423;99.1400;    0;0.0000;0.0000
2023-03-09 18:55:46;26.0030;22.9069;27.5680;23.7637;83.0895;22.9452;17.6563;71.1536;1009.5661;1009.5661;1.1633;5.6633;5.6416;66.6085;68.8423;99.1400;    0;0.0000;0.0000
2023-03-09 18:56:16;26.0008;22.9105;27.5630;23.7746;83.1183;22.9503;17.6593;71.1590;1009.6135;1009.6135;1.1634;4.9945;5.6910;68.1119;68.0597;99.1400;    0;0.0000;0.0000
2023-03-09 18:56:46;26.0008;22.9105;27.5630;23.7746;83.1183;22.9503;17.6593;71.1590;1009.6135;1009.6135;1.1634;5.4698;5.6910;66.2561;68.0597;99.1400;    0;0.0000;0.0000
2023-03-09 18:57:16;26.1003;23.0363;27.5612;23.8842;83.2618;23.1169;17.7968;71.6127;1009.6884;1009.6884;1.1630;4.8261;5.6648;67.9058;66.2023;99.1400;    0;0.0000;0.0000
2023-03-09 18:57:46;26.1003;23.0363;27.7214;23.8842;83.2618;23.1169;17.7968;71.6127;1009.6884;1009.6884;1.1630;4.7181;4.9717;70.8522;68.1380;99.1400;    0;0.0000;0.0000
2023-03-09 18:58:16;26.0988;23.0581;27.7214;23.9089;83.3790;23.1475;17.8224;71.6764;1009.6074;1009.6074;1.1629;5.6512;4.9717;71.0662;68.1380;99.1400;    0;0.0000;0.0000
2023-03-09 18:58:46;26.0988;23.0581;27.6789;23.9089;83.3790;23.1475;17.8224;71.6764;1009.6074;1009.6074;1.1629;7.0250;5.7993;71.1518;69.9153;99.1400;    0;0.0000;0.0000
2023-03-09 18:59:16;26.1003;23.0304;27.6789;23.8842;83.2324;23.1088;17.7919;71.6003;1009.5993;1009.5993;1.1629;5.5445;5.7993;69.5300;69.9153;99.1400;    0;0.0000;0.0000
2023-03-09 18:59:46;26.1003;23.0304;27.6657;23.8842;83.2324;23.1088;17.7919;71.6003;1009.5993;1009.5993;1.1629;6.5916;6.1397;72.2722;69.2107;99.1400;    0;0.0000;0.0000
2023-03-09 19:00:16;26.0988;23.0406;27.6657;23.8827;83.2908;23.1231;17.8021;71.6247;1009.6573;1009.6573;1.1630;6.4495;6.1397;73.3031;69.2107;99.1400;    0;0.0000;0.0000
2023-03-09 19:00:46;26.0988;23.0406;27.6507;23.8827;83.2908;23.1231;17.8021;71.6247;1009.6573;1009.6573;1.1630;5.4660;6.4374;72.5886;72.3963;99.1400;    0;0.0000;0.0000
2023-03-09 19:01:16;26.0981;23.0864;27.6507;23.9212;83.5257;23.1873;17.8549;71.7586;1009.5491;1009.5491;1.1628;5.3844;6.4374;71.3923;72.3963;99.1400;    0;0.0000;0.0000
2023-03-09 19:01:46;26.0981;23.0864;27.6904;23.9212;83.5257;23.1873;17.8549;71.7586;1009.5491;1009.5491;1.1628;5.2011;5.5370;72.0296;71.7572;99.1400;    0;0.0000;0.0000
2023-03-09 19:02:16;26.0951;23.0833;27.7126;23.9183;83.5250;23.1833;17.8485;71.7392;1009.7118;1009.7118;1.1630;4.9914;5.0799;73.7516;72.6499;99.1400;    0;0.0000;0.0000
2023-03-09 19:02:46;26.0951;23.0833;27.7126;23.9183;83.5250;23.1833;17.8485;71.7392;1009.7118;1009.7118;1.1630;5.2553;5.0799;70.8303;72.6499;99.1400;    0;0.0000;0.0000
2023-03-09 19:03:16;26.0966;23.1024;27.7028;23.9328;83.6136;23.2098;17.8725;71.8018;1009.5553;1009.5553;1.1628;3.8572;5.2008;71.9686;72.1392;99.1400;    0;0.0000;0.0000
2023-03-09 19:03:46;26.0966;23.1024;27.7028;23.9328;83.6136;23.2098;17.8725;71.8018;1009.5553;1009.5553;1.1628;5.4690;5.2008;71.5010;72.1392;99.1400;    0;0.0000;0.0000
2023-03-09 19:04:16;25.9963;22.9933;27.7275;23.8355;83.5580;23.0660;17.7498;71.3849;1009.6562;1009.6562;1.1634;5.8590;4.7702;71.6490;71.4819;99.1400;    0;0.0000;0.0000
2023-03-09 19:04:46;25.9963;22.9933;27.7275;23.8355;83.5580;23.0660;17.7498;71.3849;1009.6562;1009.6562;1.1634;5.0275;4.7702;70.1707;71.4819;99.1400;    0;0.0000;0.0000
2023-03-09 19:05:16;25.9948;22.9801;27.5634;23.8210;83.4988;23.0477;17.7349;71.3454;1009.6752;1009.6752;1.1634;5.5226;5.5031;73.3509;71.2197;99.1400;    0;0.0000;0.0000
2023-03-09 19:05:46;25.9948;22.9801;27.5634;23.8210;83.4988;23.0477;17.7349;71.3454;1009.6752;1009.6752;1.1634;5.1495;5.5031;69.4197;71.2197;99.1400;    0;0.0000;0.0000
2023-03-09 19:06:16;26.0071;22.9986;27.5809;23.8460;83.5314;23.0725;17.7530;71.4044;1009.8033;1009.8033;1.1635;5.0178;5.1323;71.0661;71.6673;99.1400;    0;0.0000;0.0000
2023-03-09 19:06:46;26.0071;22.9986;27.6297;23.8460;83.5314;23.0725;17.7530;71.4044;1009.8033;1009.8033;1.1635;5.0382;4.5182;72.3689;71.0142;99.1400;    0;0.0000;0.0000
2023-03-09 19:07:16;25.9910;22.9646;27.6297;23.8043;83.4391;23.0265;17.7164;71.2942;1009.7570;1009.7570;1.1636;5.4047;4.5182;68.3867;71.0142;99.1400;    0;0.0000;0.0000
2023-03-09 19:07:46;25.9910;22.9646;27.5832;23.8043;83.4391;23.0265;17.7164;71.2942;1009.7570;1009.7570;1.1636;5.6144;5.0055;66.2936;69.7002;99.1400;    0;0.0000;0.0000
2023-03-09 19:08:16;26.0079;22.9703;27.5832;23.8206;83.3847;23.0329;17.7230;71.3285;1009.7368;1009.7368;1.1635;5.8942;5.0055;75.3171;69.7002;99.1400;    0;0.0000;0.0000
2023-03-09 19:08:46;26.0079;22.9703;27.5732;23.8206;83.3847;23.0329;17.7230;71.3285;1009.7368;1009.7368;1.1635;4.6542;5.5941;70.3633;71.7757;99.1400;    0;0.0000;0.0000
2023-03-09 19:09:16;26.0936;23.0643;27.5732;23.9038;83.4364;23.1567;17.8258;71.6798;1009.7986;1009.7986;1.1631;6.0198;5.5941;68.9876;71.7757;99.1400;    0;0.0000;0.0000
2023-03-09 19:09:46;26.0936;23.0643;27.6889;23.9038;83.4364;23.1567;17.8258;71.6798;1009.7986;1009.7986;1.1631;6.1186;5.4532;69.3733;68.9932;99.1400;    0;0.0000;0.0000
2023-03-09 19:10:16;26.0928;23.0694;27.6889;23.9031;83.4656;23.1639;17.8313;71.6930;1009.8067;1009.8067;1.1631;5.8412;5.4532;70.7367;68.9932;99.1400;    0;0.0000;0.0000
2023-03-09 19:10:46;26.0928;23.0694;27.6742;23.9031;83.4656;23.1639;17.8313;71.6930;1009.8067;1009.8067;1.1631;5.1391;5.7450;68.4762;68.3695;99.1400;    0;0.0000;0.0000
2023-03-09 19:11:16;26.0913;23.0737;27.7048;23.9016;83.4946;23.1700;17.8369;71.7055;1009.7629;1009.7629;1.1631;4.7226;5.1205;72.0056;69.7251;99.1400;    0;0.0000;0.0000
2023-03-09 19:11:46;26.0913;23.0737;27.7048;23.9016;83.4946;23.1700;17.8369;71.7055;1009.7629;1009.7629;1.1631;5.1685;5.1205;72.3531;69.7251;99.1400;    0;0.0000;0.0000
2023-03-09 19:12:16;26.0906;23.0671;27.6763;23.9009;83.4650;23.1609;17.8278;71.6816;1009.8610;1009.8610;1.1632;5.8914;5.6512;74.5643;73.6881;99.1400;    0;0.0000;0.0000
2023-03-09 19:12:46;26.0906;23.0671;27.6763;23.9009;83.4650;23.1609;17.8278;71.6816;1009.8610;1009.8610;1.1632;5.6798;5.6512;70.0233;73.6881;99.1400;    0;0.0000;0.0000
2023-03-09 19:13:16;26.0936;23.0643;27.6695;23.9038;83.4364;23.1567;17.8251;71.6779;1009.8399;1009.8399;1.1632;5.4387;5.7699;75.4241;73.1721;99.1400;    0;0.0000;0.0000
2023-03-09 19:13:46;26.0936;23.0643;27.6695;23.9038;83.4364;23.1567;17.8251;71.6779;1009.8399;1009.8399;1.1632;6.1564;5.7699;76.0857;73.1721;99.1400;    0;0.0000;0.0000
2023-03-09 19:14:16;26.0921;23.0453;27.6824;23.9023;83.3478;23.1303;17.8031;71.6204;1009.8873;1009.8873;1.1633;5.1169;5.5826;74.4871;75.3430;99.1400;    0;0.0000;0.0000
2023-03-09 19:14:46;26.0921;23.0453;27.6824;23.9023;83.3478;23.1303;17.8031;71.6204;1009.8873;1009.8873;1.1633;5.9901;5.5826;73.2521;75.3430;99.1400;    0;0.0000;0.0000
2023-03-09 19:15:16;26.0906;23.0671;27.6766;23.9009;83.4650;23.1609;17.8271;71.6798;1009.8991;1009.8991;1.1633;5.6622;5.6660;77.0026;74.2053;99.1400;    0;0.0000;0.0000
2023-03-09 19:15:46;26.0906;23.0671;27.6861;23.9009;83.4650;23.1609;17.8271;71.6798;1009.8991;1009.8991;1.1633;5.3491;5.4251;72.4940;75.4330;99.1400;    0;0.0000;0.0000
2023-03-09 19:16:16;26.1919;23.2063;27.6861;24.0253;83.6678;23.3475;17.9814;72.1786;1009.9312;1009.9312;1.1628;5.2818;5.4251;72.7532;75.4330;99.1400;    0;0.0000;0.0000
2023-03-09 19:16:46;26.1919;23.2063;27.8307;24.0253;83.6678;23.3475;17.9814;72.1786;1009.9312;1009.9312;1.1628;5.3409;5.0712;78.1096;72.6944;99.1400;    0;0.0000;0.0000
2023-03-09 19:17:16;26.1470;23.1892;27.8307;24.0080;83.8032;23.3274;17.9616;72.0814;1009.9728;1009.9728;1.1630;5.3614;5.0712;77.5729;72.6944;99.1400;    0;0.0000;0.0000
2023-03-09 19:17:46;26.1470;23.1892;27.7739;24.0080;83.8032;23.3274;17.9616;72.0814;1009.9728;1009.9728;1.1630;4.2915;5.0900;73.2773;77.4795;99.1400;    0;0.0000;0.0000
2023-03-09 19:18:16;26.1081;23.1665;27.7739;23.9702;83.8812;23.2989;17.9351;71.9735;1010.0342;1010.0342;1.1633;4.9734;5.0900;76.0698;77.4795;99.1400;    0;0.0000;0.0000
2023-03-09 19:18:46;26.1081;23.1665;27.7277;23.9702;83.8812;23.2989;17.9351;71.9735;1010.0342;1010.0342;1.1633;5.3468;5.0418;75.9932;74.7024;99.1400;    0;0.0000;0.0000
2023-03-09 19:19:16;26.1066;23.1940;27.7277;23.9949;84.0279;23.3377;17.9677;72.0550;1009.9289;1009.9289;1.1631;5.7039;5.0418;78.5324;74.7024;99.1400;    0;0.0000;0.0000
2023-03-09 19:19:46;26.1066;23.1940;27.6941;23.9949;84.0279;23.3377;17.9677;72.0550;1009.9289;1009.9289;1.1631;5.3766;5.6802;77.0340;76.5221;99.1400;    0;0.0000;0.0000
2023-03-09 19:20:16;26.1919;23.3282;27.7119;24.1169;84.2856;23.5199;18.1184;72.5278;1009.9132;1009.9132;1.1627;5.3046;5.3183;80.6607;78.4820;99.1400;    0;0.0000;0.0000
2023-03-09 19:20:46;26.1919;23.3282;27.7119;24.1169;84.2856;23.5199;18.1184;72.5278;1009.9132;1009.9132;1.1627;5.0778;5.3183;77.0578;78.4820;99.1400;    0;0.0000;0.0000
2023-03-09 19:21:16;26.0898;23.2288;27.8275;24.0309;84.2881;23.3883;18.0057;72.1344;1009.9775;1009.9775;1.1632;5.2656;5.1459;77.5659;78.0191;99.1400;    0;0.0000;0.0000
2023-03-09 19:21:46;26.0898;23.2288;27.8275;24.0309;84.2881;23.3883;18.0057;72.1344;1009.9775;1009.9775;1.1632;4.4334;5.1459;75.2971;78.0191;99.1400;    0;0.0000;0.0000
2023-03-09 19:22:16;26.0891;23.2569;27.7089;24.0301;84.4350;23.4281;18.0391;72.2189;1009.8706;1009.8706;1.1631;5.3089;4.9606;78.2697;77.1065;99.1400;    0;0.0000;0.0000
2023-03-09 19:22:46;26.0891;23.2569;27.7089;24.0301;84.4350;23.4281;18.0391;72.2189;1009.8706;1009.8706;1.1631;5.5876;4.9606;81.3195;77.1065;99.1400;    0;0.0000;0.0000
2023-03-09 19:23:16;26.0936;23.3191;27.6775;24.0868;84.7303;23.5159;18.1071;72.3969;1009.9714;1009.9714;1.1631;5.7435;5.5652;80.5976;80.7005;99.1400;    0;0.0000;0.0000
2023-03-09 19:23:46;26.0936;23.3191;27.6775;24.0868;84.7303;23.5159;18.1071;72.3969;1009.9714;1009.9714;1.1631;4.5482;5.5652;80.8357;80.7005;99.1400;    0;0.0000;0.0000
2023-03-09 19:24:16;26.0921;23.3291;27.7027;24.0854;84.7887;23.5301;18.1181;72.4234;1009.9836;1009.9836;1.1632;5.4760;5.1807;80.9647;80.9031;99.1400;    0;0.0000;0.0000
2023-03-09 19:24:46;26.0921;23.3291;27.6912;24.0854;84.7887;23.5301;18.1181;72.4234;1009.9836;1009.9836;1.1632;5.5432;5.3645;83.4781;81.2846;99.1400;    0;0.0000;0.0000
2023-03-09 19:25:16;26.0913;23.3398;27.6912;24.0977;84.8473;23.5454;18.1311;72.4556;1009.9348;1009.9348;1.1631;5.0740;5.3645;86.3996;81.2846;99.1400;    0;0.0000;0.0000
2023-03-09 19:25:46;26.0913;23.3398;27.7011;24.0977;84.8473;23.5454;18.1311;72.4556;1009.9348;1009.9348;1.1631;5.2267;5.1463;83.3990;85.2862;99.1400;    0;0.0000;0.0000
2023-03-09 19:26:16;26.0898;23.3669;27.7011;24.1093;84.9940;23.5842;18.1604;72.5287;1010.0060;1010.0060;1.1632;4.7455;5.1463;83.2494;85.2862;99.1400;    0;0.0000;0.0000
2023-03-09 19:26:46;26.0898;23.3669;27.7263;24.1093;84.9940;23.5842;18.1604;72.5287;1010.0060;1010.0060;1.1632;3.9230;4.6327;77.9054;82.8444;99.1400;    0;0.0000;0.0000
2023-03-09 19:27:16;26.0463;23.3449;27.7263;24.0931;85.1001;23.5568;18.1345;72.4175;1010.0628;1010.0628;1.1634;4.6432;4.6327;77.2033;82.8444;99.1400;    0;0.0000;0.0000
2023-03-09 19:27:46;26.0463;23.3449;27.6703;24.0931;85.1001;23.5568;18.1345;72.4175;1010.0628;1010.0628;1.1634;4.6811;4.6763;82.8265;78.6055;99.1400;    0;0.0000;0.0000
2023-03-09 19:28:16;25.9195;23.1912;27.6703;23.9437;84.9489;23.3505;17.9628;71.8482;1010.0283;1010.0283;1.1640;5.4528;4.6763;87.4272;78.6055;99.1400;    0;0.0000;0.0000
2023-03-09 19:28:46;25.9195;23.1912;27.4990;23.9437;84.9489;23.3505;17.9628;71.8482;1010.0283;1010.0283;1.1640;4.4396;4.9034;81.1167;84.4004;99.1400;    0;0.0000;0.0000
2023-03-09 19:29:16;25.9026;23.2139;27.5196;23.9534;85.1501;23.3839;17.9870;71.8923;1010.0880;1010.0880;1.1641;3.9765;4.5481;80.2858;80.9887;99.1400;    0;0.0000;0.0000
2023-03-09 19:29:46;25.9026;23.2139;27.5196;23.9534;85.1501;23.3839;17.9870;71.8923;1010.0880;1010.0880;1.1641;4.9851;4.5481;84.5359;80.9887;99.1400;    0;0.0000;0.0000
2023-03-09 19:30:16;25.9172;23.2404;27.4742;23.9807;85.2128;23.4201;18.0178;71.9859;1010.0297;1010.0297;1.1640;5.3465;4.9679;84.2328;84.2307;99.1400;    0;0.0000;0.0000
2023-03-09 19:30:46;25.9172;23.2404;27.4742;23.9807;85.2128;23.4201;18.0178;71.9859;1010.0297;1010.0297;1.1640;4.6731;4.9679;82.7202;84.2307;99.1400;    0;0.0000;0.0000
2023-03-09 19:31:16;25.9895;23.3493;27.5055;24.0771;85.4085;23.5680;18.1401;72.3727;1010.0271;1010.0271;1.1636;4.8867;4.7382;81.7201;82.5117;99.1400;    0;0.0000;0.0000
2023-03-09 19:31:46;25.9895;23.3493;27.5055;24.0771;85.4085;23.5680;18.1401;72.3727;1010.0271;1010.0271;1.1636;5.0485;4.7382;85.2346;82.5117;99.1400;    0;0.0000;0.0000
